num_of_evaluation	reward
0	4.649581263655908
5000	4.649581263655908
10000	4.649581263655908
15000	160.72532962065776
20000	277.3132861089337
25000	271.40782166801984
30000	271.64143585613687
35000	404.1622677439246
40000	426.3153265929474
45000	278.2356102162139
50000	378.64231047711144
55000	268.86986170299326
60000	582.15702483155
65000	289.03699975862264
70000	19.651412377120025
75000	917.0084716716761
80000	647.7322132633492
85000	399.1571870662305
90000	760.5966082818164
95000	19.5780937574673
100000	2507.2588969666494
105000	1113.7551710284718
110000	1696.8150736917974
115000	403.6998122915163
120000	1502.99575779431
125000	1277.5319270860093
130000	1669.7677451849372
135000	2503.850515663488
140000	2759.9820444194274
145000	2412.2253068824098
150000	2027.7582542674324
155000	3499.7903261981855
160000	2665.706264056723
165000	1411.8840731416126
170000	3374.750618914113
175000	2192.636072976667
180000	2441.5602936997884
185000	2919.559940923194
190000	3021.2738862459855
195000	3317.871859802161
200000	3323.414526755712
205000	3378.4713529171568
210000	3652.394502444878
215000	3034.497165891128
220000	3732.4743324133206
225000	3608.6126483426315
230000	4016.5232458294677
235000	3671.413377052194
240000	4019.9929197661913
245000	3939.95308087612
250000	3483.3434830698197
255000	3582.2288672210098
260000	3972.2351647344685
265000	3664.834452041122
270000	3881.367206224376
275000	4119.407265423782
280000	4093.063578923684
285000	4127.455263804708
290000	3079.143750006856
295000	4234.372578773423
300000	4187.597139732726
305000	4161.374313941059
310000	3567.9565390152065
315000	4251.187326561476
320000	4189.916813971808
325000	4253.434388491075
330000	4216.224037539092
335000	4080.194997339113
340000	4456.833822056087
345000	3565.7137854865637
350000	1276.0612076215725
355000	3973.5851256351584
360000	4290.1527471817935
365000	4452.995088408506
370000	3954.047791402975
375000	3889.374069344152
380000	4348.20946844929
385000	3834.29264787976
390000	4439.118302310208
395000	3602.5438436799895
400000	4476.116030281546
405000	4462.423241053233
410000	3942.6533856762844
415000	4298.265036459339
420000	4547.015926094481
425000	4649.980843112189
430000	4641.523640090959
435000	4465.5256092688305
440000	4458.950157933705
445000	4510.867917176949
450000	4570.509771923476
455000	3369.78724620649
460000	4643.662508394296
465000	4754.03089260334
470000	4521.660027596587
475000	4666.759146473521
480000	4534.448883961771
485000	4539.123361003879
490000	4587.3914564605875
495000	4654.084070098198
500000	4660.148651155759
505000	4794.115828103015
510000	4633.477138359251
515000	4075.093659097221
520000	4633.996528238307
525000	4703.320717523161
530000	4640.808458773925
535000	4501.714563468216
540000	4585.213183308504
545000	4697.3325490146
550000	4773.314521810985
555000	4737.229467171091
560000	4650.238549237551
565000	4816.259743260689
570000	4135.826777315023
575000	4506.780355090642
580000	4768.513726484891
585000	4654.758779395035
590000	4678.896939169286
595000	4845.583773288935
600000	4673.945157159958
605000	4768.672148562252
610000	4636.866083082257
615000	4457.248424237348
620000	4677.281613268654
625000	4776.853168197971
630000	4244.013424984665
635000	2258.4820958105583
640000	4679.730981550786
645000	4648.966374004156
650000	3693.892122638398
655000	4685.191444574888
660000	4657.452875183609
665000	4056.65863919951
670000	4742.6058334693025
675000	4767.839523131273
680000	4748.722918807534
685000	4152.955097453969
690000	4551.629562118213
695000	4662.672403149143
700000	4546.789557064955
705000	4732.316627858199
710000	4769.54746408627
715000	4858.143529290061
720000	4478.338483627302
725000	4728.178641235738
730000	4418.183400802109
735000	4722.653400301354
740000	4055.3185694543768
745000	4774.064173349129
750000	4495.04366657961
755000	4658.673165748038
760000	4702.455631897023
765000	4681.873619384805
770000	4745.094839362699
775000	4731.849855333183
780000	4759.14177770151
785000	4094.9298095496474
790000	2994.9396554887594
795000	4295.828907141682
800000	4742.921326472975
805000	4556.53638644628
810000	4412.513976721826
815000	4583.279682870763
820000	4879.580861530008
825000	4535.37186344731
830000	4716.829190150131
835000	4877.285673406923
840000	3933.2015674002505
845000	4838.624984063027
850000	4814.855837016359
855000	4789.924637525077
860000	3923.7642253410368
865000	4750.145494602058
870000	4335.575445159598
875000	4718.086013395278
880000	4931.586355411553
885000	4620.546254377403
890000	4471.693068307316
895000	4095.6141425340925
900000	4789.8785365153435
905000	4497.1127797552645
910000	4631.409887294897
915000	4412.3631456009925
920000	4814.166691679159
925000	4619.03365692129
930000	4752.304316938034
935000	4762.190106448782
940000	4733.931458574389
945000	4147.169411512621
950000	4830.856709951238
955000	4181.681503160487
960000	4942.240923246915
965000	4814.4649417909195
970000	4825.149698813106
975000	4705.28247139178
980000	4766.936798581861
985000	4751.8473816688565
990000	4728.8930906269425
995000	4360.969191938182
1000000	4761.029440746711
