num_of_evaluation	reward
0	9.05105768517562
5000	9.05105768517562
10000	9.05105768517562
15000	87.51262881067107
20000	181.32988114495046
25000	206.763018141282
30000	159.46796274968227
35000	146.332383019485
40000	174.47032868150987
45000	430.07893603000605
50000	331.5964976060819
55000	338.48923667332207
60000	235.02976920395093
65000	424.155180146417
70000	302.53001782369023
75000	220.8226218396043
80000	570.3626790764143
85000	349.5627602084861
90000	388.43262588335466
95000	454.0317033735406
100000	561.8190190326688
105000	405.7402576597939
110000	613.1970338931543
115000	634.0056118962987
120000	310.3561947239158
125000	652.2020412304881
130000	943.2131456438877
135000	1320.9737966610392
140000	2012.4089407548126
145000	1156.5152570242267
150000	1349.8999030497848
155000	1659.2212532246624
160000	1364.894275807284
165000	2050.1609874327582
170000	2200.7110615359725
175000	2305.2457395784395
180000	1954.8142573629186
185000	2506.4962315195457
190000	1640.4160356786033
195000	2599.4826572153074
200000	2498.971971900572
205000	2110.988311782722
210000	3115.4440233139576
215000	2041.5940173039712
220000	1525.173090116676
225000	2566.6105933763874
230000	2693.793381637304
235000	2154.1789426823807
240000	2186.9465791685057
245000	2814.160400881973
250000	2944.313804840423
255000	2079.061042725728
260000	3198.1710681554478
265000	3610.454700602843
270000	2853.395743098948
275000	3523.896405551813
280000	3777.4973536625016
285000	3368.033121094492
290000	2696.492412766288
295000	3986.6096958685557
300000	3993.563878697218
305000	4027.1011153009104
310000	3851.8694463957045
315000	3996.8202960721237
320000	3884.2871005039656
325000	3880.285548285972
330000	3938.694407767119
335000	3968.431258017414
340000	3861.7279418135636
345000	3787.5591438431475
350000	4230.755213350949
355000	4003.817448467095
360000	3959.860109964876
365000	4022.9150140577576
370000	4203.565131885395
375000	3945.0185456564345
380000	4181.208410474813
385000	4045.3408132169448
390000	3965.6489227232596
395000	4083.4076571236524
400000	4273.901590979578
405000	4372.846506242889
410000	4158.322247273156
415000	3964.278978739919
420000	4204.92301906353
425000	4155.37017097011
430000	4188.565568767079
435000	4150.4609980789955
440000	3944.448458460879
445000	4356.155351671291
450000	4534.223196886205
455000	4449.90225612959
460000	4434.375451883394
465000	4224.011282345486
470000	4302.5138400266715
475000	4410.226904921427
480000	4230.7358918356895
485000	4295.644499386544
490000	4360.277793908145
495000	4700.253204276191
500000	3884.8342301488337
505000	3923.168134031484
510000	4246.019535375492
515000	4366.006772955839
520000	4594.976296442894
525000	4400.049160748982
530000	4573.539475991755
535000	4739.981040986773
540000	4625.472442603924
545000	4492.320036827915
550000	4563.654399226936
555000	4500.06141239968
560000	4419.793638671302
565000	4236.984252569656
570000	4553.34964245677
575000	4768.72611669568
580000	4668.814363387394
585000	4557.23197718788
590000	4650.212590433824
595000	4777.7956994636
600000	4723.418631721211
605000	4777.916038082201
610000	4197.024621136234
615000	4748.512559957898
620000	4733.654067266195
625000	4799.024538631228
630000	4748.190489921491
635000	4729.86478960527
640000	4807.024333567615
645000	4813.547153325765
650000	4811.9660077275485
655000	4684.96182165227
660000	4600.189682486857
665000	4555.106555064695
670000	4667.870773451445
675000	4699.281109924164
680000	4764.679633763935
685000	4750.470883661486
690000	4888.334544080076
695000	4756.770011999412
700000	4994.466943718677
705000	4832.765967462857
710000	4968.127221480817
715000	4973.270332124957
720000	4957.071565660079
725000	4968.420446695452
730000	5043.338502084348
735000	5065.207496002932
740000	4793.134172478007
745000	5084.218276951776
750000	4899.639921962653
755000	5063.400826790885
760000	4945.571886696145
765000	5034.317191392909
770000	4974.686722812349
775000	5165.342702802614
780000	5023.412137701994
785000	5190.0316256052665
790000	4844.054056429693
795000	5136.398033500008
800000	5163.676030603642
805000	5002.360691509524
810000	4854.978820350936
815000	4819.655000050556
820000	4979.355469908284
825000	4933.937645942586
830000	4977.862916239785
835000	5063.554983289478
840000	4920.362884507632
845000	5129.287309902329
850000	5111.495215993193
855000	4908.002085517275
860000	4925.6817876083205
865000	5065.77477954612
870000	5071.377296761737
875000	4742.3172004000235
880000	4143.6107759195675
885000	4993.840163528292
890000	5160.8001666787
895000	5091.853688656772
900000	4549.418263723443
905000	5171.200605172738
910000	5088.360258873138
915000	5071.771700956365
920000	4952.832764760406
925000	4952.497271235362
930000	4264.389763270198
935000	4980.542532927943
940000	5089.4672719513765
945000	5170.190193241281
950000	5045.537389499722
955000	5168.424273514746
960000	4962.98635702059
965000	5047.893457342647
970000	5097.585661829863
975000	5081.016307715646
980000	4783.119642509811
985000	4905.788298249427
990000	5047.915837543986
995000	5217.201094781756
1000000	4798.131975083603
