num_of_evaluation	reward
0	-229.3529310846165
5000	-229.3529310846165
10000	-229.3529310846165
15000	-302.01439275697646
20000	-55.93158169389219
25000	-69.05056297400728
30000	-10.75203457883355
35000	-18.942597302665323
40000	-8.239056218820465
45000	-4.24796913102624
50000	1.0855811991168927
55000	-6.522299772539318
60000	14.083055386496138
65000	-48.8378967449027
70000	-50.96790208139733
75000	46.969313758359654
80000	78.49752669486597
85000	126.41576114535447
90000	94.02737726755024
95000	161.0363340137828
100000	178.57691948232588
105000	245.5159081644411
110000	236.58034815008062
115000	273.8026093912669
120000	235.06938902099847
125000	247.97206193114198
130000	243.87438350303438
135000	198.86505823149056
140000	215.85605571990328
145000	229.2485973339382
150000	248.97624511413105
155000	239.07111340513728
160000	257.8812295817904
165000	272.25150768100644
170000	275.9650436897863
175000	257.43927425684166
180000	236.05523351699543
185000	234.59068851595802
190000	274.0809401100906
195000	272.0997513381855
200000	271.4550867697295
205000	271.1567667158484
210000	271.15587193077084
215000	283.32465487441203
220000	275.501249927867
225000	284.4004346801469
230000	278.8719645563891
235000	285.9742825070337
240000	262.44524419500965
245000	274.0583424381662
250000	270.2377215890291
255000	281.3473823944722
260000	279.6361328414832
265000	281.86568277939693
270000	286.28208565846
275000	280.0293697467109
280000	292.44771085512747
285000	277.351821735009
290000	282.00451620526917
295000	289.41437504331924
300000	291.16453083070996
305000	287.35291348467103
310000	290.1973657129146
315000	289.04738243932536
320000	283.63730006885396
325000	269.59384144474427
330000	274.9861920364069
335000	277.5449054513206
340000	277.2074742058318
345000	278.16424053584734
350000	284.6223722536289
355000	270.7901959756327
360000	278.33035381044806
365000	258.9051290071651
370000	272.41329189982287
375000	287.0933518025953
380000	275.75250451874615
385000	286.84228806586555
390000	277.01706172108004
395000	278.5787699790079
400000	288.8756383633709
405000	286.64788810734524
410000	279.94765479217244
415000	283.3869240744188
420000	275.3108517250123
425000	285.87776113771577
430000	287.44708437052645
435000	274.56011930244034
440000	237.66873290263374
445000	273.74425363950775
450000	291.25904169192796
455000	282.46528700857465
460000	279.00276062384745
465000	287.04762270269435
470000	288.72100784359384
475000	289.0263477884745
480000	290.62693363938456
485000	277.7785119045418
490000	284.9939694604288
495000	258.6772410656473
500000	294.6024549937026
505000	282.3303151925936
510000	231.63581081454632
515000	272.960358541605
520000	282.2392829624567
525000	280.43260178387675
530000	281.6383517791629
535000	289.01674127565656
540000	281.7766777558837
545000	284.95811778120134
550000	290.3150099889683
555000	272.24618034275727
560000	266.73766628554864
565000	289.59892419935625
570000	295.0482753735346
575000	279.85125371922527
580000	281.10045807734497
585000	292.05295870113207
590000	281.7312794715246
595000	289.4702521039509
600000	298.82610564380025
605000	288.42842530326664
610000	270.7397454169968
615000	271.9892832847099
620000	291.95126172251406
625000	281.6607516303463
630000	286.7836534645342
635000	290.61470543337333
640000	279.5323018185253
645000	287.6801077966644
650000	288.91706130453656
655000	282.34367257906223
660000	285.14042106995873
665000	294.9030778156899
670000	296.8865752692229
675000	287.48563767235294
680000	281.3812596432007
685000	281.93450447396
690000	281.74746645931566
695000	295.56732256118903
700000	294.3110529996275
705000	281.3210608816927
710000	290.7139862655884
715000	283.96900774550255
720000	288.2808460638829
725000	283.63631112457756
730000	291.4527543912986
735000	296.7901524687168
740000	282.41118069869185
745000	296.87008344186836
750000	283.0076463715115
755000	283.4221231743207
760000	282.0258490377485
765000	290.0676962395818
770000	280.38556929937505
775000	281.728990973162
780000	275.43358268636786
785000	286.28267528204583
790000	287.8467043594856
795000	288.9832839107577
800000	286.3884258518529
805000	302.44597291789233
810000	289.2267090269358
815000	278.96685946566305
820000	276.2456834528737
825000	280.6936559702221
830000	281.34529400398594
835000	293.2119498517642
840000	288.1477604625689
845000	290.5988742158044
850000	286.3603519804
855000	286.6231359480154
860000	292.1169046445185
865000	282.6711275407432
870000	293.15137237620115
875000	276.4365697815095
880000	284.7601071798228
885000	282.3027510822805
890000	289.5289380894667
895000	280.86251098025
900000	292.40179342855185
905000	286.4840708966764
910000	290.5855720873632
915000	294.86271276714075
920000	284.50571242157815
925000	282.47830676323076
930000	279.45429331454363
935000	290.3680044022657
940000	287.2392635862122
945000	296.0026224356667
950000	285.01280625653504
955000	282.6903175373259
960000	285.8920763239777
965000	293.7646069127997
970000	286.4261769292583
975000	293.3160605222789
980000	284.97723627785246
985000	283.3020819799748
990000	282.5085272755495
995000	291.5254113083372
1000000	284.84611439103145
