num_of_evaluation	reward
0	-92.28263361716292
5000	-92.28263361716292
10000	-92.28263361716292
15000	-71.44215632265272
20000	-84.45666457790637
25000	-82.70944382137824
30000	-159.37630474433743
35000	-64.83510672387851
40000	-100.90188594121241
45000	-96.26197566381141
50000	-15.343773354335806
55000	-101.19315543409948
60000	178.6217064467034
65000	237.2302631385258
70000	247.1384307232633
75000	215.9371148684073
80000	77.08065206897513
85000	295.17394922310245
90000	291.0652036737464
95000	237.47442324794233
100000	303.71535006252327
105000	308.107033454002
110000	279.0907501364981
115000	195.08723073002048
120000	304.4338525188083
125000	303.44985080021274
130000	265.43977360908184
135000	88.37017308837503
140000	301.6175691268032
145000	303.3240646849734
150000	304.1985645085014
155000	306.5020988728597
160000	283.04730810523574
165000	278.7162422214732
170000	256.71984872587956
175000	307.7915827243972
180000	285.476771971168
185000	308.24169523374775
190000	307.9053840500007
195000	311.43662360726046
200000	310.43959026359374
205000	312.99791452278737
210000	311.618472317143
215000	311.2987574098611
220000	308.90075944271143
225000	308.7610295370025
230000	306.84352752142
235000	308.08955308381115
240000	308.10574053500443
245000	309.27039850019344
250000	289.16861791100126
255000	279.1768635718072
260000	308.5501882187282
265000	308.3801607524485
270000	274.1181311546185
275000	218.84649388939025
280000	309.44213599419595
285000	294.9194233145621
290000	310.6384910268934
295000	315.95851775563926
300000	314.67923478698407
305000	297.99848917864847
310000	318.54453976603264
315000	312.5249003281986
320000	312.9250065387988
325000	309.5068271194044
330000	306.89105930962484
335000	315.96896225041166
340000	311.40019309269724
345000	310.07755333316214
350000	274.8381267835173
355000	248.87915752137533
360000	308.51391939101256
365000	310.3478212197746
370000	311.0120997825587
375000	306.6602493549281
380000	312.4527892184261
385000	314.1608698047653
390000	213.389126218503
395000	310.9176051537987
400000	308.71584768978
405000	315.21925565064515
410000	302.24488707843057
415000	312.0883420086475
420000	314.8706343394008
425000	311.78185918233646
430000	313.38627874304996
435000	315.84428362264396
440000	257.8656769075837
445000	302.15837076474634
450000	298.4250548435106
455000	312.564459889621
460000	316.43169168919457
465000	312.62836920780217
470000	310.928960173003
475000	316.4219583255154
480000	319.198787809962
485000	309.7482162125045
490000	308.9739618015311
495000	305.32747675500593
500000	314.9581492197159
505000	310.72865594109663
510000	292.09392163442544
515000	306.6825908940142
520000	315.8999918556126
525000	314.8599535027617
530000	311.5500095807074
535000	312.90986686268906
540000	314.0223769210815
545000	314.0577882479139
550000	307.8095001706368
555000	310.5535277994188
560000	307.817562340889
565000	307.03447711585864
570000	315.15993733821944
575000	312.33835907118413
580000	311.2436810210557
585000	307.7030713988702
590000	308.28325648671523
595000	310.76608627778785
600000	307.67204959322675
605000	299.00056282506614
610000	312.72734384003326
615000	306.2358732801927
620000	313.50586358009684
625000	311.07218645816283
630000	312.8484849222569
635000	311.52505583156466
640000	306.42857563972694
645000	314.91558791093695
650000	307.1240101423379
655000	300.98643450634984
660000	314.27173133393353
665000	312.08598910195514
670000	312.1744914879895
675000	315.8413259543778
680000	307.9424575233213
685000	315.02186028557173
690000	313.18525915100656
695000	315.0486072406015
700000	309.611266108697
705000	314.3439359365772
710000	308.81479451000575
715000	312.09499346676
720000	315.1286060255626
725000	310.63576102443096
730000	310.310313037581
735000	307.10548312730145
740000	311.7435913886906
745000	305.4840984038047
750000	315.85407694293434
755000	313.308011924204
760000	313.5648704497904
765000	309.80551730685175
770000	307.98118099417593
775000	312.4236617382679
780000	308.43415635476657
785000	314.4271856464376
790000	312.9737789251833
795000	311.70399575787326
800000	316.12938349756035
805000	311.41888939344534
810000	298.5081788779038
815000	315.5610119037248
820000	311.5177213872059
825000	311.54455297290804
830000	313.36787355526025
835000	313.92627320848067
840000	308.28541555652936
845000	304.05857387311505
850000	315.0682226264631
855000	315.8700028724255
860000	312.2977033997957
865000	311.9442319050915
870000	314.963773468248
875000	314.7721931611539
880000	308.03299644490835
885000	315.04025238495205
890000	314.30467935962497
895000	310.10691438401653
900000	309.9295350691998
905000	312.36582434000275
910000	306.05667449200007
915000	314.55246034466956
920000	306.7941748356502
925000	307.62767295058944
930000	313.1718697860764
935000	312.8175533628478
940000	311.0845385577619
945000	315.06510426115767
950000	315.539192180348
955000	313.7882999429694
960000	308.5723603749235
965000	315.6905596119571
970000	312.3093685628936
975000	313.97671106394046
980000	313.93032986921173
985000	310.67400315036735
990000	312.79466353965154
995000	314.03903693133145
1000000	311.9415792963172
