num_of_evaluation	reward
0	96.33449526718356
5000	96.33449526718356
10000	96.33449526718356
15000	114.56856715766389
20000	347.54651089153396
25000	88.84389254461526
30000	288.2108170463102
35000	271.0167071771556
40000	286.1947798692983
45000	244.8176022274692
50000	310.0397686929883
55000	325.3742304946274
60000	337.63603424138904
65000	351.899826188455
70000	373.0467763018118
75000	461.52139703075846
80000	393.2075280410795
85000	435.2174323672558
90000	386.3699006193516
95000	423.5845066377515
100000	529.5659469705708
105000	458.8195394998621
110000	586.0454178053635
115000	505.91621567594404
120000	559.044945621974
125000	644.3832345932649
130000	532.7631607754649
135000	648.7852206746438
140000	635.7292848814357
145000	725.9833201648378
150000	749.2314680874156
155000	739.5507199974935
160000	1111.3878958155874
165000	788.5621396787598
170000	692.489602795244
175000	845.5437388463737
180000	1010.9028142564533
185000	875.6041775673366
190000	963.1443686024529
195000	991.1176494949777
200000	980.4096010177893
205000	1062.9508280872485
210000	1315.2320854653376
215000	2114.7258573215877
220000	1572.6748642470927
225000	1371.3849158542878
230000	1282.423827823892
235000	1486.2890104473543
240000	1362.3271423212202
245000	1605.1388116756866
250000	1594.2962032532635
255000	1820.0256231928895
260000	2085.489560867665
265000	2592.707029031351
270000	2472.574917272544
275000	2297.425978681629
280000	2580.0826800670666
285000	2689.7675767086102
290000	3442.8874233560355
295000	4121.373475712712
300000	3439.835296557042
305000	2846.418469844569
310000	4184.232632177634
315000	2217.279790893312
320000	4840.541755168137
325000	3753.7037176455133
330000	3427.6309389359412
335000	3456.2605877994924
340000	4043.51839601585
345000	4049.849393167009
350000	4254.158090366586
355000	3642.378819181197
360000	3310.8675572325674
365000	4415.15060426081
370000	3644.8694537331894
375000	3648.101288266253
380000	4237.191220474937
385000	4350.877306054145
390000	3608.3723680838984
395000	4439.7645496606
400000	4558.120027825011
405000	4706.880440989507
410000	4367.689941755156
415000	4609.951776808985
420000	4974.800924959736
425000	4513.02741152499
430000	4687.332931193002
435000	4774.800112336061
440000	4792.595210765871
445000	4113.454362171737
450000	3926.532031302667
455000	4865.084166355436
460000	4990.769866113113
465000	4629.955806645057
470000	4381.86267090722
475000	4151.546382616129
480000	4612.9202675976685
485000	4962.961394537004
490000	4430.875975357627
495000	3767.089097045201
500000	4269.686731936453
505000	4560.274677395843
510000	4699.208272514794
515000	4765.047865307219
520000	4526.337061486602
525000	3548.9358886344426
530000	4844.14684828515
535000	4530.524081434953
540000	4158.701107542948
545000	4523.156695476499
550000	3997.010823044714
555000	4480.104659795345
560000	5015.349878910015
565000	5005.273392039294
570000	4926.362801378809
575000	4950.402674152842
580000	4725.461500490297
585000	4800.41484409362
590000	4851.836393464486
595000	4704.384301264474
600000	4446.444476843241
605000	4909.560479909602
610000	4566.584532594088
615000	5033.691822102758
620000	4761.25675294785
625000	4381.478396366246
630000	4666.04819690847
635000	4965.160506715609
640000	4500.495384456027
645000	4865.803971967498
650000	4474.501134928544
655000	4108.979401315773
660000	4738.160523408652
665000	4871.538117512098
670000	4415.0057630842975
675000	4545.971123241158
680000	4673.6155157821195
685000	4318.603121238916
690000	4800.418246065492
695000	5032.345405260336
700000	4936.933542753368
705000	5039.327821876323
710000	5042.955458047057
715000	4900.031483534459
720000	5127.512979107702
725000	4933.575993175002
730000	4892.087918707192
735000	5071.820010080527
740000	5000.531126068747
745000	4932.56887447425
750000	4800.302538629573
755000	4848.3848185169
760000	5004.098801030689
765000	4652.780712678481
770000	4705.40814592251
775000	4904.105687584521
780000	4784.83672127323
785000	4945.1042623920985
790000	5016.921137662049
795000	4889.113249996236
800000	4612.117270008543
805000	5048.783202343304
810000	4957.337289812475
815000	4646.331591382855
820000	4462.886125553242
825000	4725.472858889089
830000	4925.16722386231
835000	4691.061419891448
840000	4868.851109797657
845000	5085.427550919858
850000	4659.690185250479
855000	4330.867943821637
860000	5028.5981149621775
865000	4667.072418461443
870000	4956.579456572063
875000	5066.647668532523
880000	4632.083793898825
885000	4921.24528442764
890000	4742.735180062105
895000	4778.257634864714
900000	5027.150767507151
905000	4691.9515535217415
910000	5102.397492993014
915000	5084.015210900816
920000	5047.396692984248
925000	4995.630092644818
930000	5021.56015244423
935000	4931.265758790258
940000	5072.222761205483
945000	4774.32702102293
950000	5060.469038571356
955000	5235.123561899082
960000	5017.699449241311
965000	5127.393755471427
970000	4888.914616079461
975000	5128.3062674567545
980000	5044.7675674343245
985000	5053.5515921790775
990000	5164.071343235905
995000	4272.68242685277
1000000	3927.4521343241167
