num_of_evaluation	reward
0	-18.477898800520357
5000	-18.477898800520357
10000	-18.477898800520357
15000	27.564756177793413
20000	36.01876689435551
25000	36.56463697286826
30000	15.838837679140951
35000	42.03867510676306
40000	32.23850145362208
45000	32.52330755237051
50000	36.67018589596323
55000	46.861233613951164
60000	49.720406409109714
65000	45.214328145464435
70000	54.396797477371535
75000	49.510945062018195
80000	44.08285712325748
85000	51.75862012210685
90000	48.33557998841725
95000	41.67995511974711
100000	49.60005714010178
105000	44.60254680805117
110000	43.034376646251154
115000	38.713863377930394
120000	43.42891245359529
125000	43.906299018234996
130000	45.45787738116526
135000	44.42447033035369
140000	44.50195506235325
145000	44.18429607068332
150000	50.64411031246803
155000	47.578699201838035
160000	45.0562800645136
165000	53.85941200116164
170000	48.843567757796976
175000	48.133824035488026
180000	46.621134938937935
185000	54.310990311751425
190000	45.636672891717964
195000	47.95766405485399
200000	48.787127237530854
205000	50.628236016568415
210000	49.01427466353287
215000	44.904360419330246
220000	48.15781714674455
225000	45.83538362499287
230000	53.144547835515915
235000	47.68330965439241
240000	47.32924368833774
245000	55.17966648928395
250000	56.319954915086484
255000	59.62715660968463
260000	53.4750177541433
265000	49.45381052979186
270000	60.318302333804446
275000	54.17767871251215
280000	49.00478437340281
285000	49.999197203275685
290000	53.45756433629284
295000	57.53112780314596
300000	56.29023388090341
305000	52.637202999442295
310000	54.50169363013125
315000	51.584758682734886
320000	50.62857578067221
325000	49.81663967308035
330000	56.67757431975961
335000	54.36274087755403
340000	56.38336017594605
345000	56.32103573241494
350000	59.02933153042223
355000	56.05428534503218
360000	64.45897389092258
365000	60.12192436619082
370000	67.94129634317821
375000	104.94354028272183
380000	65.89365250745747
385000	83.05018919790089
390000	54.686329663518734
395000	57.93571453917794
400000	59.53053896937662
405000	63.462627427880406
410000	57.30528429545036
415000	62.71077960758454
420000	56.09785335429696
425000	104.41253838114032
430000	76.17486678709255
435000	60.369457801066424
440000	50.83948478271169
445000	135.55904997718633
450000	119.6543565634291
455000	42.437265264963564
460000	115.3752617530813
465000	153.0332125912506
470000	136.9128049021636
475000	108.71395136883314
480000	155.9265232743938
485000	146.84399582826535
490000	102.4608924817101
495000	142.31334908697403
500000	146.3501234650634
505000	135.59061920233782
510000	138.0505137042373
515000	110.87237264206676
520000	141.3446398045941
525000	138.796648031774
530000	136.5239747395911
535000	118.09443267758351
540000	116.00307977726258
545000	135.89850492495012
550000	149.39314443257368
555000	136.50951862777254
560000	135.95286636973074
565000	147.7363266810815
570000	141.34216612182078
575000	127.75343636116035
580000	145.45216144376656
585000	151.71964337980882
590000	138.8827887243329
595000	148.28557055860662
600000	138.09397921405122
605000	135.93001491407273
610000	123.3459497303498
615000	137.73820025847232
620000	143.54483881755155
625000	144.88833700968965
630000	140.86373015048807
635000	139.50104885009847
640000	144.62170400720794
645000	136.79388288714955
650000	141.51714187083255
655000	137.23425478439577
660000	146.29338822053893
665000	155.6274082023377
670000	148.91748337478037
675000	141.4915239885783
680000	143.83256115277285
685000	139.43946955898775
690000	144.74142208102734
695000	143.65057376082262
700000	131.83211372947906
705000	144.0039214970996
710000	142.6877068588443
715000	142.41042518969832
720000	138.22983292376014
725000	143.73862257356168
730000	146.76630712468784
735000	136.41285462800496
740000	140.76787824167633
745000	145.64174413193683
750000	142.98975533121882
755000	146.09593582906686
760000	141.96307046296894
765000	145.46274822077876
770000	149.62842963852543
775000	140.5923515275873
780000	139.92916193606175
785000	149.31406439865322
790000	146.2320477591867
795000	143.42469100171778
800000	146.04448240694964
805000	142.90737638943816
810000	143.75841630989623
815000	137.93182718609427
820000	146.929086335329
825000	151.15788673787773
830000	141.80987394635477
835000	150.3409605957032
840000	151.79416360441317
845000	147.3448263532039
850000	143.60734396173552
855000	146.2195715361661
860000	145.3527644917139
865000	146.87962624735752
870000	144.54172103871832
875000	137.09515256802715
880000	144.5204445479907
885000	136.29004127000167
890000	145.90109529731689
895000	142.73029330056613
900000	148.52777995018891
905000	146.9264168737901
910000	141.76906900017565
915000	142.275964568148
920000	141.46811985463174
925000	141.2645994508154
930000	141.18274302403165
935000	145.23836189220307
940000	144.24507168462506
945000	146.43772774590343
950000	144.1845241097989
955000	137.6279894562047
960000	132.45172312848462
965000	137.8085243871147
970000	148.00740467190323
975000	143.55294852699518
980000	140.45673540862387
985000	141.96638402149958
990000	142.929146561874
995000	138.34984163718417
1000000	147.7602598834343
