num_of_evaluation	reward
0	41.653144906800165
5000	41.653144906800165
10000	41.653144906800165
15000	190.7192861790317
20000	324.0722364996646
25000	495.3421252463043
30000	468.866485105978
35000	523.2811256324327
40000	684.9381543169775
45000	1135.58460395114
50000	1536.0510530325307
55000	679.9501104369901
60000	2454.2311459329626
65000	1581.772020433022
70000	2408.554716500657
75000	1519.4815781477448
80000	1680.552077148212
85000	2908.0936119895186
90000	2394.552329986569
95000	2652.080040116658
100000	1446.3674342453464
105000	2253.186068093456
110000	1780.900244957337
115000	1947.406424422266
120000	2064.786677096294
125000	1487.675664761489
130000	2654.6878309205317
135000	1058.353037432427
140000	1460.9510354290871
145000	2571.1856967344756
150000	3246.394806705734
155000	2899.212232063818
160000	3330.4967600406694
165000	3159.541958361505
170000	1514.5084878105413
175000	2962.4757333638327
180000	3003.0831293352617
185000	3329.5815279407916
190000	3131.9645973667416
195000	3098.022596312104
200000	3250.7270025639164
205000	2935.6031338092967
210000	3405.1013263492264
215000	3392.519330725113
220000	3529.1375454118024
225000	1976.304720741658
230000	3421.4688681205234
235000	3244.2103845412903
240000	3530.1116991339027
245000	1878.5751952026517
250000	3471.5069144694244
255000	3556.6926666912195
260000	1660.8631303913621
265000	3305.246457969465
270000	3572.249834927865
275000	3251.039475476013
280000	3516.8369175553794
285000	2474.5928865915566
290000	3455.011380470822
295000	3573.532164953717
300000	3475.6130760200867
305000	3537.839515402987
310000	3535.264009649852
315000	3426.967917825852
320000	2696.125133978872
325000	3533.588618762386
330000	3533.6301996354546
335000	3523.1367463627744
340000	1610.5455792303642
345000	3304.112951191057
350000	3559.4038138537935
355000	3551.559315411716
360000	3515.1862422457248
365000	3542.5464230010234
370000	3472.142144788245
375000	3557.683750630321
380000	2347.9217269971286
385000	3558.433157418271
390000	3259.8251128269276
395000	3553.1497676244144
400000	3579.764644906142
405000	3574.996687619817
410000	3571.746481917088
415000	3568.2164536274167
420000	3543.4227002697967
425000	3433.185347713845
430000	3520.2331185488497
435000	3566.9922387065963
440000	3504.8209670192737
445000	3578.705197966819
450000	3413.3572483465273
455000	3564.78390378322
460000	3636.723194481132
465000	3641.620727455885
470000	3622.4772157399993
475000	3390.7787464461608
480000	2728.7558667460125
485000	3413.7724435531695
490000	3622.9159791472593
495000	3714.5106856920124
500000	3676.03046556017
505000	3063.5398655972663
510000	3548.279858754528
515000	3647.945329916021
520000	3672.463995885587
525000	2381.2124937568656
530000	3712.758272306039
535000	3627.0771745895836
540000	3583.934023019944
545000	1579.8018987683145
550000	3671.8827121635222
555000	3030.753565472094
560000	3481.6216255131885
565000	3538.3645888120236
570000	3476.2201711191765
575000	3573.4969849942054
580000	3596.443492229905
585000	3635.259552561108
590000	3608.0217332641782
595000	3752.108039924976
600000	3407.8686635773774
605000	3725.3632137940267
610000	3602.833888482482
615000	2655.278865596075
620000	3667.923307218511
625000	3617.355829860234
630000	3666.8986907227363
635000	3350.1167823200276
640000	3615.242575627951
645000	3308.6760028670496
650000	3636.810047091408
655000	3694.9013286783797
660000	3302.448030022708
665000	3257.419783465661
670000	3710.6291607189114
675000	3410.8278458064474
680000	3530.014864531547
685000	3604.4290421667074
690000	3655.168995639131
695000	3538.7879354397483
700000	3606.9041256004616
705000	3623.615229395053
710000	3649.628326892027
715000	1924.875188014564
720000	3677.678957534253
725000	3688.8909394973975
730000	3608.7342987865422
735000	3699.906185533479
740000	3697.2489481739467
745000	3716.2301536612126
750000	3644.9112662101797
755000	3614.786331475312
760000	3224.268839894312
765000	3644.1575778547326
770000	2573.9313626338203
775000	3660.5359551952693
780000	3703.6929078564417
785000	3676.5630771399037
790000	3656.6359508152295
795000	3710.49650105135
800000	3697.4825838372444
805000	3698.5786484587566
810000	3704.167930692211
815000	3399.055760355419
820000	3668.18347249593
825000	3674.760674134257
830000	3685.3588788097613
835000	3678.8153911715244
840000	3310.624602762303
845000	3672.9154052828767
850000	3465.6709054332314
855000	3662.3526590142924
860000	3719.0017598468075
865000	3710.557686592273
870000	3355.6372083960787
875000	3699.0756635845437
880000	3652.948579825279
885000	3688.82568548165
890000	3436.719945564423
895000	3572.639022496603
900000	3698.9636163051573
905000	3505.3498624557346
910000	3716.6465418037797
915000	3696.9500649179295
920000	3704.610963131231
925000	3674.956949427874
930000	3698.6062072813825
935000	3685.73078456629
940000	3687.875164408815
945000	3735.8386283769896
950000	3695.4703923515253
955000	3697.0656027601517
960000	3657.114008076804
965000	3649.5749583803117
970000	3696.5885334786954
975000	3705.030939404598
980000	3644.104914929229
985000	3668.9278137735864
990000	3715.6031703808003
995000	3713.36889920252
1000000	3679.6766283539014
