num_of_evaluation	reward
0	995.6492805436874
5000	995.6492805436874
10000	995.6492805436874
15000	26.93063693785108
20000	40.40118011138141
25000	79.21908908313068
30000	232.7378714954329
35000	159.12470111492098
40000	198.29730253484942
45000	383.35865800381737
50000	272.92153731624893
55000	151.46417116655138
60000	276.20893497455864
65000	299.46073507146355
70000	234.06668329571647
75000	341.56141378446557
80000	198.56263405424463
85000	357.5174830206571
90000	382.03847511029755
95000	353.40420832539166
100000	307.9352070049633
105000	425.6481129662734
110000	428.72620976073347
115000	354.90436285302934
120000	394.56484919018965
125000	460.9215106036169
130000	442.97013707823845
135000	425.30160955982956
140000	421.1907520103039
145000	361.03870151110937
150000	603.6466720756205
155000	521.2646171395952
160000	446.6322624790083
165000	562.2119736473877
170000	353.9338827372318
175000	332.5085843371378
180000	648.1564028396016
185000	651.2093696440354
190000	804.5509550148547
195000	583.4947071509232
200000	656.7549670375142
205000	660.8067486427233
210000	435.45922720883107
215000	331.630602209973
220000	513.3360333476293
225000	536.45923141039
230000	438.61501813451105
235000	789.5643658248811
240000	343.4547598758183
245000	776.9923615879408
250000	755.8789767641608
255000	949.1159452175785
260000	707.9777642679805
265000	639.3728369121328
270000	775.1353512117248
275000	559.6010706975628
280000	679.3999881175943
285000	1447.6027032827426
290000	588.6258573423474
295000	807.5475806384014
300000	1025.3319494977593
305000	1128.111311295456
310000	876.6786072900746
315000	2300.115389738104
320000	1636.595480541815
325000	1901.0772638229737
330000	1804.9951774118708
335000	2507.2091258087485
340000	1894.3117204826772
345000	1986.8424584821114
350000	1446.1672297251562
355000	1322.6045916940202
360000	2001.991086572782
365000	2525.374240763017
370000	2541.74618200416
375000	2851.601747948108
380000	2862.834981744643
385000	3306.320851636614
390000	2640.436797079903
395000	2703.345448192015
400000	2469.497585156573
405000	2617.2345995933165
410000	2739.106392163491
415000	2671.527073327019
420000	3233.7454221060075
425000	3401.954658448149
430000	3154.8173172939505
435000	2930.0922131004163
440000	3710.5466961096963
445000	3535.3961638946494
450000	2865.555081012964
455000	3847.5228049965785
460000	3556.4854764022093
465000	2210.0019720120135
470000	3055.531817988848
475000	3980.271324253703
480000	3484.110102623097
485000	4013.4579804900627
490000	4101.572381655385
495000	4068.260023603068
500000	3809.343903806377
505000	3896.83639278006
510000	3745.8011424362167
515000	4177.808877663889
520000	4309.2397908085895
525000	4104.83061668455
530000	3655.5410854415304
535000	4223.186636912493
540000	3620.3588283644735
545000	4441.678122153157
550000	4417.72557087761
555000	4195.235386608068
560000	4013.1938240860936
565000	3930.0047111493986
570000	3631.4999039076815
575000	4621.391063191449
580000	4399.663881285446
585000	4293.427943159152
590000	4353.520433834979
595000	4616.467456467417
600000	4266.304303674943
605000	4039.3635853285314
610000	4025.528754805243
615000	4609.460269047288
620000	4514.082267085574
625000	4612.649006206522
630000	4265.487092046862
635000	4557.128055380343
640000	3648.6270373701955
645000	4616.11216761741
650000	4028.2491192482644
655000	4567.65018737021
660000	3912.9741906355507
665000	4299.818391539373
670000	4665.597032976594
675000	4511.560098008671
680000	4066.237969425194
685000	3890.3268172178405
690000	4664.507619153034
695000	4115.9802009248115
700000	4445.200377215832
705000	3356.178682583223
710000	3863.9300276105014
715000	4652.170260008375
720000	3692.117500528999
725000	3342.139277678708
730000	4801.407644959611
735000	4712.990961893369
740000	4826.53466517569
745000	4296.254739213204
750000	4705.054938818511
755000	4358.909813575446
760000	4590.25680669558
765000	4338.239782116089
770000	4811.664258166893
775000	4529.582369845144
780000	4836.333083526284
785000	4706.368925673747
790000	4671.471138687753
795000	4836.827937679267
800000	4869.894274748007
805000	4879.741464154658
810000	4683.118216120021
815000	4930.097653443797
820000	4612.290657966138
825000	4913.136238304918
830000	4668.222705091183
835000	4969.217332552025
840000	4868.647418024944
845000	4952.064355751496
850000	4554.969112928435
855000	4752.634866527301
860000	4928.106943463586
865000	4590.075403618702
870000	5154.649697629367
875000	3922.153439316387
880000	5007.872119128514
885000	4781.434147021976
890000	4252.981709548313
895000	4154.172153160299
900000	4864.103030747714
905000	4800.217077433107
910000	4767.207628071504
915000	4918.105307139142
920000	4787.098587778948
925000	4971.322845863455
930000	4982.469148941411
935000	5025.224615023787
940000	4554.70914889576
945000	4931.240093639921
950000	4937.025035680302
955000	4963.055322131606
960000	4651.837804451802
965000	3799.843674479015
970000	4393.483752389342
975000	5000.349930893878
980000	3922.2486688003128
985000	5020.912281465147
990000	5034.940120237114
995000	4846.625480610522
1000000	5091.157015257825
